0,0.44100000000000006,0.04743218680089485
0,0.44100000000000006,0.04743218680089485
0,0.387,0.0571877001921845
0,0.406,0.05770531722375984
0,0.44100000000000006,0.04743218680089485
0,0.44100000000000006,0.04740293535385817
0,0.44100000000000006,0.04740293535385817
0,0.44100000000000006,0.04743218680089485
0,0.387,0.0571877001921845
0,0.44100000000000006,0.04743218680089485
0,0.44100000000000006,0.04743218680089485
0,0.44100000000000006,0.04729917248886811
0,0.44100000000000006,0.04755825020295702
0,0.44100000000000006,0.047780869634849454
0,0.44100000000000006,0.047004568830521745
0,0.41100000000000003,0.09482303010890455
0,0.41200000000000003,0.09376218440396292
0,0.41100000000000003,0.09482303010890455
0,0.41200000000000003,0.09376218440396292
0,0.44100000000000006,0.04743218680089485
0,0.406,0.05770531722375984
0,0.44100000000000006,0.04740293535385817
0,0.406,0.057704607550919024
0,0.44100000000000006,0.047004568830521745
